page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/102295/,Крем восстанавливающий для проблемной кожи Грин-Эйдж / Green Age Dermal Cream FORMULA 201 30 мл,3717,Ключевой препарат для ухода за проблемной кожей. Пять разных подходов в решение проблемы акне объединились в один комплекс: Кератолитическое действие миндальной и лимонной кислот предупреждает закупорку сальных желез и последующее образование комедонов; Себорегулирующее действие стволовых клеток...                             ,No rating,No reviews
www.proficosmetics.ru/catalog/161446/,"Лосьон для лица, волос и тела / AZELAC 100 мл",3015,"Терапия кожи с розацеа, покраснениями и куперозом. Профилактика и терапия для жирной и склонной к акне кожи. Рекомендуется для применения в случае «трудной» щетины и при проблемах, связанных с бритьем или депиляцией. Может наноситься на кожу лица, тела,...                             ",4.75,4
www.proficosmetics.ru/catalog/161529/,Корректор точечный / SALISES 15 мл,2485,"Локальное средство ухода для лица, очищает поры, удаляет угри. Профилактика и терапия для смешанной/жирной, склонной к акне кожи. Применяется в качестве самостоятельного средства или в комбинации с другими средствами антиакне. Регулирует сальную секрецию, удаляет...                             ",4.5,2
www.proficosmetics.ru/catalog/28555/,Крем-себоконтроль мультиламеллярный матирующий с лактоферрином 50 мл,506,"Матирующий крем-себоконтроль с лактоферрином для жирной, комбинированной и проблемной кожи. Спокойствие и гармонию обретает раздраженная и проблемная кожа под воздействием нежного матирующего крема. Его мультиламеллярная структура способствует глубокому проникновению активных ингредиентов и...                             ",4.83,6
www.proficosmetics.ru/catalog/3100305/,Пилинг-система Смарт 18% для проблемной кожи / Re: Program 18% Anti-acne Smart Peel System 30 мл,865,"Смарт пилинг-система на основе 18%-ной комбинации кислот, оптимально сбалансированной для коррекции недостатков жирной и комбинированной проблемной кожи. Усиленная концентрация для кожи, знакомой с кислотами. SMART-формула средства эффективно обновляет кожу и запускает процессы регенерации, как...                             ",4.5,2
www.proficosmetics.ru/catalog/3114270/,Гель очищающий для умывания / PURIFYING CLEANSING GEL 200 мл,3136,"Нежный гель для умывания с пантенолом – must-have для качественного очищения жирной кожи в любом возрасте и профилактика воспалений! Инновационная формула разработана с учетом потребностей как молодой проблемной кожи, так и более зрелой – обезвоженной, чувствительной и при этом - склонной к...                             ",3.0,1
www.proficosmetics.ru/catalog/3076845/,Крем-гель корректирующий для проблемной кожи лица / EFFACLAR 40 мл,1480,"Корректирующий крем-гель Effaclar Duo(+) давно зарекомендовал себя как универсальное средство с комплексным воздействием на жирную проблемную кожу. Благодаря запатентованному церамиду прокерат и активным кислотам в составе крем-гель сокращает выраженные несовершенства, а также корректирует и...                             ",3.5,2
www.proficosmetics.ru/catalog/161541/,"Лосьон липосомальный для снятия макияжа, для жирной и склонной к акне кожи / SENSYSES Cleanser SEBUM 200 мл",2650,"Лосьон для жирной и склонной к акне кожи. Очищает кожу, обладает противовоспалительным действием, регулирует выработку сального секрета, способствует восстановлению жирной кожи.                             ",5.0,9
www.proficosmetics.ru/catalog/111610/,Набор для женщин / Lady's Travel Set (Velour) Homework ,1775,"Состав набора: Себолосьон очищающий с мелиссой Velour Wash, 50 мл Гель-тоник с мятой и эхинацеей Velour Balance, 50 мл Крем дневной матирующий Velour BB SPF15, 15 мл Маска ночная поросуживающая Velour Noir, 5 мл Крем ночной успокаивающий, 15 мл Косметические наборы для женщин по уходу за лицом и...                             ",5.0,1
www.proficosmetics.ru/catalog/3074418/,"Крем для бритья с вулканическим пеплом, для мужчин Volcanic Shave 30 мл",270,"Мягкий крем для бритья станком. Крем, обладающий превосходными скользящими свойствами, способствует гладкому, атравматичному бритью. Содержащийся в составе вулканический пепел с острова Джеджу позволяет удалить метаболические отходы в порах кожи под действием ионообменных минералов,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3083958/,Сыворотка-флюид для жирной и комбинированной кожи / OPTIMAL SEBOCONTROL 30 мл,603,"Легкая, нежная сыворотка – флюид предназначена для ухода за жирной, комбинированной кожей. Уменьшает жирный блеск, способствует обновлению и глубокому увлажнению кожи. Выравнивает тон и рельеф кожи. Поддерживает оптимальный гидробаланс, повышает барьерные функции и стрессоустойчивость кожи....                             ",3.0,1
www.proficosmetics.ru/catalog/377321/,Гель-пилинг энзимный для лица / PURE SKIN 50 мл,940,"Энзимный пилинг PURE SKIN прекрасно подходит для ухода за нормальной и комбинированной кожей. Удаляет роговые чешуйки и ""черные точки"", контролирует выделение кожного себума. Комплекс Keratoline, входящий в состав средства, содержит протеолитические ферменты, которые расщепляют белковые...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3083961/,Маска-уход для жирной и проблемной кожи / OPTIMAL SEBOCONTROL 100 мл,547,"Маска предназначена для интенсивной коррекции несовершенств жирной, комбинированной и проблемной кожи, склонной к воспалению, образованию прыщей и угрей. Оказывает эффективное влияние на все звенья развития акне. Нормализует секрецию сальных желез. Уменьшает количество воспалительных элементов,...                             ",5.0,3
www.proficosmetics.ru/catalog/3114275/,Крем легкий матирующий / LIGHT MATTIFYING CREAM 50 мл,3852,"Легкий 24-часовой крем - идеальное решение для ежедневного ухода за жирной и комбинированной кожей, как молодой, так и более зрелой. Использовать Light Mattifying Cream можно уже с 14-16 лет, когда кожа начинает «перестраиваться». Идеальный «унисекс»-крем для жирной и комбинированной кожи в любом...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3130816/,Крем солнцезащитный SPF 30 для жирной и комбинированной проблемной кожи / Invisible Touch 50 мл,1035,"Солнцезащитный крем SPF 30 разработан специально для ухода за жирной и комбинированной кожей, склонной к появлению акне. Средство обеспечивает широкий спектр защиты от UVA- и UVB-излучений с доказанным фактором SPF 30 PA+++. Кроме того, крем снижает избыточное выделение себума и сокращает жирный...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3131480/,Тоник для жирной и комбинированной кожи с пребиотиком / Optimal Sebocontrol 150 мл,273,"Тоник для жирной и комбинированной кожи с пребиотиком способствует уменьшению количества комедонов, избавит от покраснений и раздражений, успокоит кожу и подготовит ее к последующему косметическому уходу. Себорегулирующий комплекс (пребиотик лактулоза, биосера, салициловая кислота) и фитоэкстракты...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3083959/,Крем себокорректор с азелаиновой кислотой / OPTIMAL SEBOCONTROL 50 мл,603,"Крем себокорректор с азелаиновой кислотой оказывает анти-акне действие, сокращает выделение себума, снижает количество воспаленных элементов, визуально выравнивает рельеф и тон кожи. Крем предназначен для комплексной коррекции несовершенств жирной и комбинированной кожи. Стабилизирует работу...                             ",5.0,1
www.proficosmetics.ru/catalog/3083957/,Сыворотка-флюид anti-acne с азелаиновой кислотой / OPTIMAL SEBOCONTROL 30 мл,626,"Активная сыворотка разработана специально для интенсивного и профилактического ухода за кожей, склонной к воспалениям, образованию прыщей и угрей. Оказывает мощное противовоспалительное антибактериальное действие, позволяет быстро уменьшить видимые признаки воспалений. Восстанавливает естественный...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/118254/,Программа обновления для сухой и увядающей кожи (А) / ESTELARE 28 г,320,"Программа обновления с АНА-кислотами является специально разработанной процедурой, предназначенной для быстрого достижения результатов интенсивного восстановления и омоложения кожи. Эффективно корректирует дефекты кожи: сухость, тусклый цвет, следы постакне, пигментные пятна, мелкие морщинки....                             ",5.0,5
www.proficosmetics.ru/catalog/111733/,Сыворотка-контроль регулирующая дневная / Control & Regulate Day Treatment Comodex 50 мл,2905,"Сыворотка, по&amp;nbsp;консистенции близкая к&amp;nbsp;гелю, образует на&amp;nbsp;коже тонкий защитный слой и&amp;nbsp;обеспечивает матирующий эффект. Основная задача сыворотки&amp;nbsp;— мягко регулировать выделение кожного сала в&amp;nbsp;течение дня. Она обладает также...                             ",3.0,3
www.proficosmetics.ru/catalog/81352/,Гель точечный / Spot Treatment Gel A-NOX PLUS RETINOL 20 мл,2530,"Бесцветный точечный гель для локального воздействия. Содержит уникальную комбинацию эфирных масел и чистого ретинола. Компоненты геля проникают в глубокие слои кожи и способствуют рассасыванию инфильтратов. Гель уменьшает отек, боли и другие признаки воспаления, дезинфицирует, ускоряет заживление...                             ",4.8,10
www.proficosmetics.ru/catalog/3082944/,Лосьон подсушивающий / Drying Lotion ACNOX PLUS 125 мл,3240,Суспензия для локального подсушивания проблемных зон                             ,No rating,No reviews
www.proficosmetics.ru/catalog/3123588/,"BB-крем против несовершенств, тон 13 / Nude Anti-Acne BB Cream 50 мл",752,"13 nude - светло бежевый. Корректирующий BB-крем предназначен для ухода за жирной и проблемной кожей, склонной к появлению акне. Надолго матирует, защищая от образования жирного блеска, уменьшает выработку себума. Комплекс активных компонентов препятствует образованию комедонов и закупорке пор,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3058837/,Маска-корректор против несовершенств с хлорофилл-каротиновым комплексом и Д-пантенолом 3% / Blemish Correction Mask 100 мл,615,"Корректирующая маска для проблемной и жирной кожи с выраженным успокаивающим на воспалительные элементы действием. Маска благотворно воздействует на жирную крупнопористую кожу, склонную к образованию комедонов, угрей и сальных пробок.  Назначение: домашний уход за проблемной кожей.                             ",4.8,5
www.proficosmetics.ru/catalog/3080069/,Крем корректирующий против несовершенств / Normaderm 50 мл,1975,Крем корректирующий против несовершенств - преображающий уход противо несовершенств + 24 часа увлажнения. Салициловая кислота + LHA корректирует устойчивые и периодически возникающие воспаления. Phe-Resorcinol способствует усилению процессов восстановления в эпидермисе и борется со следами...                             ,No rating,No reviews
www.proficosmetics.ru/catalog/3080073/,Флюид корректирующий против несовершенств двойного действия / Normaderm Phytosolution 50 мл,1670,"Флюид корректирующий против несовершенств двойного действия - это 1-й уход против основных признаков несовершенств кожи с пробиотиком, помогающий укрепить её барьерную функцию и защитить от воздействия негативных внешних факторов. Благодаря эффективной комбинации активных ингредиентов обладает...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3080077/,Гель очищающий для умывания / Normaderm Phytosolution 400 мл,1765,"Очищающий гель для умывания - это 1-й интенсивно очищающий гель для проблемной кожи, обогащенный минералами и пробиотикам. Дарит ощущение чистоты и свежести, не пересушивает кожу при частых умываниях. Предотвращает появление несовершенств. Благодаря эффективной комбинации активных ингредиентов...                             ",4.33,3
www.proficosmetics.ru/catalog/3087862/,Гель-крем ультралегкий успокаивающий Антистресс / Cicapair 80 мл,4065,"Легкий гель-крем активно успокаивает чувствительную и проблемную кожу, а также увлажняет и защищает кожу с помощью комплекса Multi Tiger grass. Приятный травяной аромат снимает стресс кожи, а его легкая текстура обволакивает кожу. Для жирной, склонной к акне кожи. Снимает покраснения и последствия...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/53089/,Средство очищающее для проблемной кожи / LE PRESTIGE 200 мл,5210,"Легкая пенка, предназначенная для очищения жирной и проблемной кожи с выраженным гиперкератозом. Обладает антибактериальным, противогрибковым и противовоспалительным действием. Гликолевая и молочная кислоты ускоряют процессы эксфолиации, уменьшают проявления гиперкератоза, улучшают отток кожного...                             ",5.0,5
www.proficosmetics.ru/catalog/84261/,Скраб-маска для глубокого очищения / Green Argile Mask 50 мл,2790,"Кремовая маска для комбинированной и жирной кожи, склонной к акне. Оказывает противовоспалительное, себорегулирующее, вяжущее, тонизирующее действия. Способствует интенсивному выводу токсинов. Успокаивает кожу, дарит ей ощущение свежести и прохлады. Зеленая глина природный антисептик – устраняет...                             ",5.0,5
www.proficosmetics.ru/catalog/108926/,Маска очищающая с активированным углем / Purifying Detox Mask 150 мл,630,"Натуральная порошкообразная очищающая маска для всех типов кожи с эффектом детоксикации. Сочетание активированного угля, натуральной белой и голубой глины, обеспечивает адсорбцию излишков кожного сала и продуктов метаболизма, не нарушает липидный барьер. Маска глубоко очищает и сужает поры,...                             ",4.82,54
www.proficosmetics.ru/catalog/3124156/,Маска поросуживающая для жирной и комбинированной кожи / Matsesta Stop Acne Mask 15 мл,104,"Маска предназначена для ухода за комбинированной, жирной, проблемной кожей и для лечения акне. Входящие в состав активные компоненты способствуют естественному отшелушиванию ороговевших чешуек верхнего слоя кожи, профилактике и быстрому заживлению угрей и акне, избавлению от жирного блеска, сужению...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/159547/,Маска для лица очищающая с глиной и АНА-кислотами 100 мл,840,"Комфортная и эффективная очищающая маска на основе зелёной глины и AHA-кислот. Маска тщательно удаляет загрязнения и остатки себума, глубоко очищает поры, способствует их сужению.  Назначение: глубокое очищение кожи, эксфолиация.                             ",4.87,30
www.proficosmetics.ru/catalog/3063615/,Крем ночной Азелаин-форте / SERACIN 50 мл,1025,"Крем ночной Азелаин-форте - мощное средство для глубокой ночной корректировки и нормализации иммунологической, секреторной и выделительной функций кожи, активизации процессов обновления клеток и естественного отшелушивания. Входящая в состав азелаиновая кислота в инновационной водорастворимой форме...                             ",5.0,1
www.proficosmetics.ru/catalog/136729/,Комплекс для проблемной кожи / Astringen Complex 6*3 мл,2500,"Препарат с мощным действием позволяет быстро и заметно улучшить состояние проблемной кожи с акне. Активные ингредиенты сыворотки влияют на все основные механизмы развития акне. Нормализует работу сальных желез. Препарат сужает поры, обеспечивает быстрое купирование воспалительных процессов,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/143574/,Лосьон увлажняющий / Hydrating Lotion A-NOX PLUS RETINOL 100 мл,4100,"Препарат для тех, кто не любит кремы и для применения в периоды, когда хочется особой легкости. Суперлёгкая увлажняющая эмульсия на основе смягчающих, успокаивающих, противовоспалительных, антисептических компонентов и ретинола. Предотвращает сухость и шелушение кожи. Уменьшает жирный блеск и...                             ",5.0,6
www.proficosmetics.ru/catalog/3055341/,"Набор косметики №5, для подростковой кожи",5110,"Набор косметики №5 - комплекс средств, подходящий для подростковой кожи, как склонной к воспалениям, так и беспроблемной. Мягкий очищающий бессульфатный мусс с приятной текстурой, без агрессивных компонентов, дружественный к микробиому и сохраняющий защитный барьер кожи. Балансирующий тоник для...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/172958/,"Мыло алеппское премиум Серное, для проблемной кожи 125 г",610,"Сера – элемент вулканического происхождения, незаменимый в средствах для поддержания здоровья и красоты: его чудодейственное влияние на кожу, склонную к появлению воспалений и сыпи, было известно еще в древних цивилизациях. Алеппское мыло премиум Zeitun № 8 ""Серное"" – это лучшее...                             ",4.0,3
www.proficosmetics.ru/catalog/3052689/,Крем для лица себиум сенситив 30 мл,1540,"Мы рекомендуем использовать крем Себиум Сенситив в период медикаментозного лечения акне, например, с помощью бензоил пероксида. Он снижает чувствительность кожи, борется с чрезмерной сухостью и покраснениями. Успокаивает и снимает раздражение. Крем подходит проблемной коже, помогает сократить...                             ",5.0,1
www.proficosmetics.ru/catalog/3080076/,Гель очищающий для умывания / Normaderm Phytosolution 200 мл,1100,"Очищающий гель для умывания - это 1-й интенсивно очищающий гель для проблемной кожи, обогащенный минералами и пробиотикам. Дарит ощущение чистоты и свежести, не пересушивает кожу при частых умываниях. Предотвращает появление несовершенств. Благодаря эффективной комбинации активных ингредиентов...                             ",4.33,3
www.proficosmetics.ru/catalog/451177/,Мыло пилинговое для лица / Peeling Soap Rose de Mer 30 гр,1990,"Мыло пилинговое для лица Rose de Mer Peeling Soap эффективно работает с такими эстетическими проблемами кожи лица и тела, как гиперпигментация, акне, себорея, гиперкератоз, снижение упругости кожи. Удаляет поверхностные корнеоциты, выравнивает текстуру кожи, стимулирует кровообращение, улучшает...                             ",4.88,25
www.proficosmetics.ru/catalog/3130822/,Гель очищающий для умывания с кислотами / Soft Renew 150 мл,855,"Гель для умывания Soft Renew эффективно, но деликатно очищает кожу, удаляет загрязнения и остатки макияжа. Комплекс из 6-ти кислот мягко отшелушивает ороговевшие клетки, очищает поры, уменьшает выраженность черных точек и постакне. Стимулирует обновление клеток, делает кожу более гладкой и...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3052690/,Крем интенсивный для лица себиум глобаль 30 мл,1540,"Дерматологический крем Биодерма Себиум Глобаль воздействует на причину появления воспалений и черных точек. Восстанавливает состав и качество себума. Помогает контролировать жирный блеск, уменьшает видимость пор и постакне на коже лица.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3083956/,Сыворотка-SOS против локальных несовершенств / OPTIMAL SEBOCONTROL 15 мл,450,"Интенсивная сыворотка локального действия предназначена для активной коррекции воспалительных элементов, способствует их быстрому заживлению, оказывает антибактериальный, подсушивающий эффект. Снижает секрецию кожного сала, оказывает противовоспалительный, кератолитический и антибактериальный...                             ",5.0,1
